Timestep,Auditory_Position,Visual_Position,Causal_Structure,Boundary_Std,Common_Source_Position,Prob_Common,Noise_Std,Signal_Noise_Std,Initial_Bound_Std,Azimuth_Min,Azimuth_Max,Starting_Position
8189,9.508285906515495,9.43295142886413,true,1.0,9.817073349426295,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8190,7.935220081902846,8.67862788972354,true,1.0,8.914197976687953,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8191,11.865990082371544,7.187729295462675,false,1.0,10.324069382938024,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8192,5.370904645420756,8.225138521597378,false,1.0,6.485271690853908,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8193,12.662772814240366,7.248708705843626,false,1.0,5.790734967174767,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8194,9.141362399428559,5.516703487059064,false,1.0,7.032100742209023,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8195,12.559662946823211,6.804721599637251,false,1.0,8.678300328272742,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8196,6.079951047413497,11.008438228539003,false,1.0,8.032435893665284,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8197,2.5365812519705893,6.83478918591433,false,1.0,6.78950456697195,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8198,10.868950466513606,6.978896866555943,false,1.0,9.172752527769376,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8199,6.799121807606899,9.13841453728204,false,1.0,6.618810407113212,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8200,7.679781155794286,9.638210114775461,false,1.0,7.711817954584396,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8201,9.21253851739182,10.412245414982257,false,1.0,8.763518188853775,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8202,10.14686343732727,2.969822430672965,false,1.0,9.969232245884342,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8203,11.608549433213328,12.426642527969264,true,1.0,11.97290035986283,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8204,12.348962039778794,10.870070663376453,true,1.0,11.806978654375305,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8205,14.934205407030014,14.064576389332037,true,1.0,13.367043660312696,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8206,14.403687468473542,16.503131583466764,false,1.0,14.463006201148469,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8207,16.22697936360286,15.575014886961595,false,1.0,15.675563227309357,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8208,15.79123601898459,15.304280053794539,true,1.0,16.035619804476127,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8209,12.706120875651642,14.589940419824682,false,1.0,13.248271343581,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8210,16.48964590953457,14.373033511671581,false,1.0,13.62365954195122,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8211,13.536011691225731,9.653532999324858,false,1.0,12.326615032316012,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8212,7.294216696266593,13.14589689528358,false,1.0,10.471988302404123,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8213,11.908744254964642,7.9585565901985555,false,1.0,10.965194512428418,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8214,9.54812984159368,12.206903259243084,false,1.0,11.907832057456563,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8215,10.37450818486703,13.970776867647883,false,1.0,11.897016490960837,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8216,10.954337579422905,12.996320895464347,true,1.0,11.646015608277034,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8217,11.783661580391396,11.49749247414904,true,1.0,11.63053360671036,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8218,14.744160783592298,12.390568438387687,false,1.0,11.631754363936821,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8219,16.0797536361961,12.305837848072008,false,1.0,14.15644571684933,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8220,8.95936912830024,10.966640554267,false,1.0,11.85702722410667,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8221,10.94845494599722,10.868655375695358,true,1.0,10.881947259193181,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8222,13.642321540698582,15.990477850571127,false,1.0,13.718412379093422,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8223,10.842155720226367,14.377311308326975,false,1.0,11.38939247974877,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8224,7.859655893781004,8.741067473949958,false,1.0,10.150352053104289,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8225,12.29975724091764,9.105851485712105,false,1.0,10.993230592840936,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8226,15.743624044308884,9.545200892154854,false,1.0,14.175018276038406,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8227,13.767983046093283,18.046339196665194,false,1.0,15.481637791616503,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8228,16.025929921163335,17.114385477027636,false,1.0,14.83094778822515,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8229,19.62640775678081,17.806554103533706,false,1.0,17.704815250002298,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8230,17.44708900952049,18.487943592288435,false,1.0,18.210657263431443,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8231,17.30595471347449,17.739812360850525,true,1.0,17.798200101781447,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8232,18.53227453889563,17.742549403267557,false,1.0,19.124065078205987,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8233,19.462469800369977,22.92249744456197,false,1.0,19.506428459710257,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8234,17.018496169712545,18.625981887047246,false,1.0,20.691838061931445,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8235,21.90330473259544,26.279297556177266,false,1.0,22.484877059288777,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8236,23.124346287850532,21.990008175185125,true,1.0,22.46665585703455,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8237,26.676333827731703,29.80413294338401,false,1.0,24.383269235561585,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8238,26.228046318289117,26.38959458905417,true,1.0,26.10481242079193,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8239,27.58436120829011,24.168504793342674,false,1.0,25.633074133956843,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8240,26.6759827377152,26.843562839363063,false,1.0,27.08765323536182,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8241,27.07964193404917,25.636398616164797,false,1.0,26.853825949830014,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8242,26.164459701256806,25.52560696471693,true,1.0,25.109068076812562,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8243,21.327019152982732,25.46432889727356,false,1.0,24.52311319303089,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8244,21.653428710959446,24.98615450419746,false,1.0,25.546113204093295,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8245,26.932722214453804,26.927161057594585,false,1.0,25.35646548618672,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8246,26.02697402285183,25.47297953322299,true,1.0,25.67032955217337,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8247,22.964542156830667,26.435977105589764,false,1.0,22.27444736069384,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8248,19.16945659040503,19.840440329938396,true,1.0,19.659929053610128,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8249,19.99765946471453,20.18240004504678,true,1.0,19.592191433703693,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8250,17.625238035059954,14.85183479182003,false,1.0,15.896582011763037,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8251,13.183466096314321,14.775569179324155,false,1.0,13.62953582187587,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8252,11.475973541616872,12.849925109585397,true,1.0,12.325440390400603,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8253,7.797504965431765,8.969684110611519,true,1.0,8.760654951878147,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8254,9.121478124166726,8.912858067154831,true,1.0,9.136397822972565,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8255,9.708873360720132,8.03519755727152,false,1.0,8.898729035457103,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8256,10.062878886845487,11.376713172327579,false,1.0,8.75976762600903,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8257,8.177671164091343,6.191830726034949,false,1.0,9.014205836321146,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8258,9.576835915998359,9.506778398539861,true,1.0,9.79423761243137,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8259,8.26767599011761,13.728014317020952,false,1.0,11.370480510301105,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8260,12.005362681623026,12.919452029782912,false,1.0,12.541238681516687,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8261,11.376609739454826,16.818902316769268,false,1.0,13.233330464918293,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8262,16.238294132700894,15.877532690028028,false,1.0,14.581064621103309,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8263,13.664838301385263,15.28797902839099,false,1.0,13.676584809096044,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8264,11.981225097919753,16.045509521827118,false,1.0,14.291072549675999,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8265,13.963349268312792,13.44014825938461,true,1.0,13.450012610971951,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8266,13.272667691625584,13.644781532599072,true,1.0,13.062018107818393,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8267,11.79712792146736,14.800503960591609,false,1.0,14.552468206505694,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8268,18.8460476874502,15.2696993617446,false,1.0,15.166555182629844,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8269,16.819253938435956,15.199521579568191,false,1.0,17.016719806089657,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8270,14.111844998216526,15.217251922961303,false,1.0,17.83741300477156,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8271,18.49743414113044,18.438408007643176,true,1.0,18.731993508675526,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8272,24.71247710954417,21.57130140440908,false,1.0,23.736975068405854,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8273,20.1088648579911,22.926988498127695,false,1.0,21.308396039961856,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8274,19.051484501405305,20.252003345555618,false,1.0,21.0794244796068,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8275,24.033397814357873,24.824145019053926,false,1.0,21.26645871301247,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8276,20.91450757948663,17.298898656103432,false,1.0,18.924802906659973,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8277,14.981475165981095,15.358887773697589,true,1.0,14.877287957544638,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8278,12.220120353192504,11.60669802656658,true,1.0,11.85756292728435,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8279,11.91493108794067,9.94541571674882,false,1.0,8.51119864997915,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8280,6.457402678174724,7.261290713124552,true,1.0,7.181909784563114,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8281,3.0395799978585245,5.594371991436001,false,1.0,5.663725471353212,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8282,5.252755804722669,5.322520660040079,true,1.0,5.66019900411051,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8283,5.596027265464852,4.895239202606978,false,1.0,4.386119236303353,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8284,10.268872720769766,3.521864272317729,false,1.0,7.551603444141362,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8285,2.6074545024451656,4.23850631165365,false,1.0,4.947011057485513,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8286,5.3305721716646115,3.319736159348928,false,1.0,3.7231553807344104,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8287,4.7192148959194755,4.77203682423278,true,1.0,4.922924169781872,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8288,4.204513927068609,4.193192004730783,false,1.0,7.002713268187094,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8289,5.676585038716025,11.022073268353143,false,1.0,8.91085192768598,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8290,7.301168855405601,7.1952567562687095,true,1.0,6.610722635278849,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8291,8.420114009167369,9.636888847559742,true,1.0,8.294593352445954,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8292,9.498628719795967,5.935286800854136,false,1.0,8.968354688636364,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8293,8.977030417305063,8.588123538692395,true,1.0,9.672403487296503,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8294,12.531879232196822,14.261783028525207,false,1.0,12.14488414917598,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8295,13.279427789142472,15.67210867473113,false,1.0,15.575861356181013,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8296,13.279982919814477,11.241542742435978,false,1.0,12.466281571701561,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8297,12.809355344197073,11.669046331183218,true,1.0,12.3088712252716,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8298,11.975686253807883,12.834275647298119,true,1.0,12.089301609777598,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8299,10.1856790487394,8.884734292927444,true,1.0,9.806766931638483,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8300,5.436578186342169,11.167859995947232,false,1.0,11.263933679052341,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8301,14.381628152830515,13.864219911344849,true,1.0,13.622012243614957,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8302,11.844594031003762,12.559551142051449,false,1.0,13.216093614600636,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8303,10.148675129804465,15.4793082259877,false,1.0,13.983522751269817,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8304,12.559698924546845,8.834507129987669,false,1.0,9.576216157360868,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8305,14.05228704507363,13.038703966599943,false,1.0,11.28197300875289,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8306,13.553580751050685,12.800883035164814,true,1.0,13.19051786032051,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8307,13.263112540971383,13.714615989127559,true,1.0,13.565569096114293,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8308,10.723015494610214,18.762128170196007,false,1.0,11.173574028180152,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8309,14.942664635596076,10.277284529298033,false,1.0,12.553895607185089,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8310,10.327628942474936,18.346430133951838,false,1.0,12.679585624353917,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8311,14.503164707589237,15.69350395422952,true,1.0,14.6960422425078,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8312,13.047493440736728,20.335996147901806,false,1.0,13.90893941390005,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8313,13.433436688497594,13.88397918643411,true,1.0,13.813381644639643,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8314,13.651105711138516,15.519347425178488,false,1.0,15.46612812211124,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8315,17.489126108991094,17.472409521727656,true,1.0,17.33975752578801,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8316,15.304793810826816,22.11564487538469,false,1.0,18.79201097650405,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8317,18.80570412015208,19.69730273130104,false,1.0,18.69076404134836,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8318,18.939817956370145,19.23394253221805,true,1.0,19.369071766406773,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8319,17.904483600548154,22.460645902368437,false,1.0,19.023639329556104,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8320,22.343178820543688,22.490319309979004,false,1.0,20.70856389142352,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8321,20.976394634007587,22.572244616987945,false,1.0,22.4514215780173,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8322,21.94275330020511,22.15335321177162,true,1.0,22.165123027901267,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8323,25.279568383474526,24.556970122831636,true,1.0,24.163527912376093,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8324,27.505840657127532,29.130350629521452,false,1.0,26.478388500404648,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8325,28.892754363130724,28.724284178454145,false,1.0,28.752570910272087,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8326,26.99260650661478,27.312196244444713,false,1.0,29.754975981491672,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8327,28.729653823512404,21.95465132793077,false,1.0,29.055063641692108,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8328,28.768711605562423,28.738362613576236,true,1.0,29.608415340924708,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8329,28.013817670990857,27.424282783475423,false,1.0,28.745354576903765,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8330,26.45855125882155,28.989586371204318,false,1.0,27.86335910669063,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8331,30.35242590367146,29.863656790530943,true,1.0,29.740934649307732,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8332,29.341292779968565,29.191219343200636,true,1.0,29.27143807421431,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8333,25.011729013785562,25.708409259667405,true,1.0,25.907769002688134,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8334,27.102370233351184,26.23358066151012,false,1.0,24.941602546361135,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8335,29.23951494675861,25.617294617329478,false,1.0,26.65710660118359,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8336,28.061652342104757,26.94981167695886,false,1.0,27.436702969433842,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8337,24.290990647959084,24.479282836401612,false,1.0,26.777957380994966,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8338,25.739225337335213,25.833763123572954,true,1.0,26.250147382851175,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8339,26.26056013490605,25.787930582053146,true,1.0,25.88143002414203,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8340,22.92083890832549,23.083952923043743,true,1.0,23.169376423447112,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8341,21.3933884587801,22.34001525828598,false,1.0,23.731106864060116,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8342,18.97758508983513,24.304911417045176,false,1.0,22.20483364248406,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8343,20.332140836895615,19.721753229995812,false,1.0,19.77829394977137,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8344,20.264523412816086,20.30762953801161,false,1.0,19.51617428809387,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8345,17.51253505644017,16.98977740957435,false,1.0,19.241494907015554,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8346,16.64373958601189,17.612488850645708,true,1.0,17.102646593689666,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8347,18.332356898608005,17.979891678873674,true,1.0,18.22740727939861,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8348,16.472264886344696,16.576175793377477,true,1.0,16.081051305492764,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8349,16.793146706607228,16.497469476775386,false,1.0,16.121554852762216,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8350,17.726401368811423,16.2750138369433,true,1.0,17.64534991809443,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8351,20.946214502855913,17.713439124812115,false,1.0,19.00244781801537,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8352,10.082376314872471,13.93000125868483,false,1.0,13.153511944188764,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8353,14.811901270733376,10.602501752629,false,1.0,12.755306810510016,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8354,13.94227218158295,14.693403687589015,false,1.0,14.104425566250589,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8355,14.823899415796937,10.74395389875191,false,1.0,13.159393958260317,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8356,10.024335321368238,9.967075580779419,false,1.0,8.946376690411258,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8357,14.361272183415634,9.173082638053396,false,1.0,11.694678670728923,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8358,6.545428450804257,5.435615593904709,false,1.0,9.141193706039106,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8359,14.225676009833412,16.229574691444025,false,1.0,13.625697312673061,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8360,13.673173655541808,14.287970221980903,true,1.0,14.60765054337566,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8361,16.45901707089491,16.719862413279124,false,1.0,15.487534961410253,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8362,15.695556168831425,16.64123244058497,false,1.0,14.130115696570554,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8363,15.792695471781528,16.80060865791591,true,1.0,16.41862539613311,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8364,16.29836710341973,17.215966319812765,true,1.0,16.661609575611855,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8365,13.58370350591464,16.605165975393888,false,1.0,17.32061040381768,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8366,16.330620303555715,16.670090569807943,true,1.0,16.402450616985615,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8367,17.84976017290473,17.803233426007115,false,1.0,16.012578434015097,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8368,23.321679997216815,20.935936714441493,false,1.0,19.430873725674456,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8369,20.088767438238726,17.914296865202093,false,1.0,18.297241477055486,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8370,16.39664280635055,19.96439801856557,false,1.0,18.628344575995914,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8371,17.782262547407807,17.778448217438783,true,1.0,17.93527720800898,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8372,20.81847237115407,24.879217508114486,false,1.0,20.011867557411573,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8373,16.078912943231355,23.70707535045608,false,1.0,20.96404056586968,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8374,23.33255564751327,23.465652643262416,true,1.0,23.535699250485845,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8375,17.979516673047026,21.060432919017323,false,1.0,22.37903182363335,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8376,14.716295600471138,19.368120337082114,false,1.0,21.735741330493102,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8377,21.161647582886218,20.948026244729668,true,1.0,21.664705916828414,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8378,25.49681064444367,24.957753898709335,false,1.0,25.10200673260026,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8379,26.117710593563114,24.312794559352024,false,1.0,26.86487819226197,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8380,28.00733735637979,24.93083497097263,false,1.0,25.91097856788248,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8381,25.29829396620301,25.90567452714486,false,1.0,26.374331394726287,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8382,25.227019313332463,25.80638962663899,true,1.0,25.714903317289522,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8383,22.983862223954876,24.887639741121955,true,1.0,23.689597833530723,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8384,25.242334774027963,25.235573062698336,true,1.0,25.240563371728094,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8385,27.032779588820887,25.53491858377762,false,1.0,28.004255001699118,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8386,25.05589745731417,25.948931167703474,true,1.0,25.858379637757242,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8387,27.281930443629285,22.232703401922297,false,1.0,24.669781901038633,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8388,25.152719919439832,29.21346839286895,false,1.0,28.281626931823727,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8389,26.15388742354525,26.76413470902852,true,1.0,26.562934649051964,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8390,29.85288852313356,28.34155444541998,false,1.0,29.983330652006142,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8391,29.240417417356326,29.188810179030536,false,1.0,28.46851434046819,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8392,25.696183032311968,26.579425132860163,false,1.0,27.463709629211404,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8393,27.70306062610147,24.450409595872028,false,1.0,27.05947870287186,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8394,21.562958892717443,24.647880806919126,false,1.0,23.664881791905525,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8395,29.523495834345965,28.13108249233398,false,1.0,24.913940251006192,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8396,28.24463299943279,28.79594682824038,false,1.0,28.60005013883248,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8397,29.630437858669726,28.808252919544916,false,1.0,28.218527414560437,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8398,24.105768796230976,22.186187263444292,false,1.0,23.632477744840074,0.3,2.0,0.5,1.0,-30.0,30.0,shared
